@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute Class {'1','10','11','12','13','14','15','16','17','18','19','2','20','21','22','23','24','25','26','27','28','29','3','30','4','5','6','7','8','9'}
@data
1.36238758447601,0.125033323408901,-0.364561155937833,-0.882492086570839,0.687394041920465,0.488559027370917,1.37748489602643,-0.82378935188302,-0.498446812984328,-1.26730079798021,-1.69734805703224,-1.18785198511833,-1.06131943466726,-0.823307790700053,-1.55999665760201,'1'
1.65117298268165,0.365827072744885,-0.287340415263093,-0.408473279144607,0.677362564384141,0.488559027370917,1.09692791285623,-0.765927918261805,-0.493222886348124,-1.04739200200901,-1.28621891401,-1.04230550400041,-0.965552819012574,-0.575312018148652,-1.13724139019075,'1'
-1.52546639758037,1.02613768321468,0.122348895501548,0.658593111858032,0.691755553892781,0.488559027370917,0.309272112489485,-0.82464483006828,-0.498511258405912,-0.601540751105218,-0.668069346078672,-0.701921575631718,-0.729630722458912,-0.343540268100615,-0.423421899639274,'8'
-1.23668099937473,0.921726517982266,0.0227737700076626,0.457450841508038,0.687742962878251,0.488559027370917,0.542111883054301,-0.8087018275248,-0.497252168005104,-0.902528577175289,-1.00364837501803,-0.904610681204531,-0.838430664504476,-0.705104198175553,-0.828446238342526,'8'
-0.947895601169093,0.819811619688746,-0.0567555129891925,0.270522488584911,0.725426426319051,0.488559027370917,0.611573066336322,-0.894560729027248,-0.502463590305777,-0.613774898308066,-0.640321358798103,-0.68323753684685,-0.696952962087588,-0.429295815618389,-0.497320717263195,'8'
-0.659110202963456,0.709015771708792,-0.165911089119854,0.00449726422522109,0.721849986501753,0.488559027370917,0.7885588741694,-0.826977952391716,-0.498683433487459,-0.583856847421101,-0.626148481347639,-0.673641065564349,-0.693930741475211,-0.43624896811983,-0.371340502489236,'8'
-0.370324804757818,0.953697936853431,0.0325081234659134,0.525197030682858,0.650233959916343,0.488559027370917,0.45573361476382,-0.837217767033463,-0.499408684948276,-0.785664666508083,-0.819632362079553,-0.798685994396931,-0.762119594041962,-0.607760063155378,-0.761728703319726,'8'
-0.0815394065521802,0.806946243926776,-0.0909604150618601,0.247565478064538,0.647180901535723,0.473347792996019,0.507266365564049,-0.81453463333339,-0.497728294627258,-0.517848062285734,-0.608678240571965,-0.661645476461223,-0.719241839103866,-0.25546700308236,-0.264390686608247,'8'
0.207245991653458,0.630575383667524,-0.186764921429625,-0.125575418990433,0.715831099979959,0.488559027370917,0.788099170772431,-0.86511154058921,-0.501108312708573,-0.864408086686415,-1.03536862455002,-0.921622607568964,-0.887919527032146,-0.552134843143849,-0.719649806935536,'8'
0.496031389859096,0.82081972749099,-0.0547547763100264,0.329218809469963,0.608276214742674,0.488559027370917,0.527493315030686,-0.572226918253866,-0.463047039095132,-0.636324655993316,-0.733862349971166,-0.744960295322932,-0.764008481924698,-0.334269398098693,-0.426704771685501,'8'
0.784816788064733,1.01178414831606,0.175868601669243,0.738917084079649,0.677449794623588,0.488559027370917,0.221882496725672,-0.799887809858486,-0.496499022257332,-0.771317348424743,-1.00844979880737,-0.907227900645213,-0.907752849800868,-0.304139070592448,-0.440280815460002,'8'
1.07360218627037,0.582186209159814,-0.223239890119038,-0.246802750713829,0.752206109829065,0.488559027370917,1.05054384010205,-0.846887262885037,-0.500044482316446,0.318411508788951,0.150505920111329,-0.03322200853748,-0.278564296061676,0.620630212099222,0.838449141421125,'8'
-1.52546639758037,-0.0822048376523922,-0.473370450720178,-0.769956718741572,0.147787780705669,0.38181962272878,0.341635231636106,-0.356387179754656,-0.406395666034458,1.05532424360051,1.47215084590018,1.53514674129118,1.88270121936427,0.0412008369791274,0.640279938213987,'17'
-1.23668099937473,-0.272593196876179,-0.474678624702709,-0.962100250001175,0.395696121212047,0.458049637281837,1.04953249262872,-0.621041021976423,-0.472494545525034,-0.821115888516336,-0.5281917229145,-0.604939055246448,-0.358842031077935,-0.814036920698131,-1.07467874010146,'17'
-0.947895601169093,-0.513482956479044,-0.516001532268564,-0.933570156748685,0.173520701342326,0.3513102326397,0.392478427340881,-0.30588804324295,-0.389630237702836,0.0928861270564477,0.695438595961824,0.543438674892776,1.08502386648507,-0.617030933157299,-0.0940916992102238,'17'
-0.659110202963456,-0.0632428099435178,-0.457556935813691,-0.678230935058834,0.332366967374034,0.473347792996019,0.741347335300681,-0.464358896167004,-0.437768082010601,-0.549406601093081,-0.18347263423158,-0.335438153396226,-0.116497715722971,-0.698151045674112,-0.752598215441157,'17'
-0.370324804757818,-0.244654209213989,-0.498918319084915,-0.660386844476184,-0.00530128952258503,0.458049637281837,0.342370757071256,-0.23371679270466,-0.363380751806681,0.171268083794696,0.670563749824275,0.514867362665332,0.82662400412686,-0.468697013126555,-0.0446776355977447,'17'
-0.0815394065521802,-1.04874019433714,-0.551591559734501,-1.11374945535402,0.101991904996362,0.473347792996019,0.501336191743148,-0.40343847994395,-0.420817012389937,0.0914402732961112,0.680012334791251,0.525554342048116,0.978112812322246,-0.522004515637604,-0.190697048487215,'17'
0.207245991653458,-0.536813451330976,-0.529275650620725,-0.864903641985075,0.00621310208432616,0.458049637281837,0.661680736605947,-0.140754829906418,-0.325559946184227,0.308735410546698,0.763121316847714,0.621955258113234,0.882912863032377,-0.364399725604938,0.116388274170266,'17'
0.496031389859096,-0.738627032313527,-0.537701830096444,-0.821034788919418,-0.115996463379936,0.473347792996019,0.41118835559752,-0.113379527978101,-0.313565402793789,-0.695076367446993,-0.359524839840746,-0.478512816153506,-0.241164315983514,-0.776953440690445,-0.916331458746727,'17'
0.784816788064733,-0.162277400230626,-0.491338605127305,-0.708039258295755,0.106702337926462,0.473347792996019,0.368343999000006,-0.181610394147921,-0.342729360740707,0.196153451400489,0.849315551138292,0.724317618459906,1.31433485544916,-0.538228538140966,-0.138718241088621,'17'
1.07360218627037,-0.595955775729287,-0.52181136377922,-0.960412986421727,0.143077347775569,0.473347792996019,0.57806068869728,-0.326419519689188,-0.396613428161102,-0.258456336705346,0.437434377883988,0.257580151538292,0.935612834960698,-0.7468231131842,-0.564961560048997,'17'
-1.52546639758037,-1.56273115808124,-0.508306391194848,-1.74371232088078,0.557420985145483,0.427540247192757,0.932905740817677,-0.644087085815698,-0.476523827182014,0.603828602055398,0.243834800193296,0.0581625702663315,-0.352797589853181,1.21164817472172,1.24248177919375,'25'
-1.23668099937473,-0.478823250135228,-0.42723807998325,-1.17679175818613,0.570156600104642,0.473347792996019,1.13765763382768,-0.743711409026419,-0.490754722888632,-0.114732911951887,-0.114440115493265,-0.276114512740769,-0.410408670276613,0.126956384496902,0.0680001080722328,'25'
-0.947895601169093,0.0692993634848422,-0.359097605775495,-0.539364029550297,0.357838197292353,0.488559027370917,0.433713822049003,-0.579589215363375,-0.464551406846747,-0.367951954170837,-0.623738128039737,-0.671968953143913,-0.784030693481694,0.201123344512273,0.294723458764783,'25'
-0.659110202963456,-0.375612213238823,-0.438549937361613,-1.01338283697653,0.253685291393473,0.305589608175722,0.568360947021233,-0.502440637201755,-0.447381992290267,-0.568591968297547,-0.816142170489711,-0.796577678736382,-0.84239732905822,-0.204477218071792,0.125279385962131,'25'
-0.370324804757818,-0.380652752250043,-0.432316873091903,-1.16370268314556,0.578966854288718,0.458049637281837,1.10603004011622,-0.730568153271062,-0.489173405379901,-0.860098330285411,-1.13691198870532,-0.973312691522432,-0.950252827162417,-0.424660380617428,-0.513717979202423,'25'
-0.0815394065521802,0.108327536971715,-0.341398781305948,-0.642798399890419,0.451610704697123,0.442838402906939,0.692526834542569,-0.633588035360235,-0.474721279121574,-0.852702232203689,-1.16261599638078,-0.98581718440569,-0.969519483566319,-0.276326460586684,-0.488600588390405,'25'
0.207245991653458,-1.56959589216319,-0.504651199184833,-1.75562542433567,0.522441659127517,0.488559027370917,1.20826807560213,-0.663218688867874,-0.47965568229663,-0.721185149773072,-0.893254193516113,-0.842597120568373,-0.83068622418526,-0.531275385639525,-0.222328888515965,'25'
0.496031389859096,-0.910581420296281,-0.457826265751271,-1.43785745020623,0.603740242291466,0.488559027370917,1.35978631524312,-0.796336279210589,-0.496185451997085,-0.078002665463336,-0.291649290690224,-0.424714416539488,-0.59438635005505,0.233571389518999,0.654129554659007,'25'
-1.52546639758037,0.761293362025156,-0.242631645624803,0.602044217346824,-0.566366189641171,-0.929649544405232,-0.709568526212984,0.161203045908956,-0.171650813232829,-0.163447061723228,0.0193827001614571,-0.156667525489645,-0.14520881154055,-0.369035160605899,-0.043138789326076,'26'
-1.23668099937473,0.77238254784984,-0.270949764776078,0.356317285139891,-0.613470518942172,-0.228194336374249,-0.531985103963847,0.0839248498404784,-0.215569887106717,-0.4326539099459,-0.464037759271379,-0.558119907474249,-0.598541903397068,-0.299503635591488,-0.115293581175439,'26'
-0.947895601169093,0.698934693686352,-0.215429321929217,0.545188547639352,-0.695466944021692,-0.777102593959832,-0.921537762555406,0.250302395082843,-0.117160766475147,-0.328886097761743,-0.170360312236593,-0.324242270233309,-0.318608719175669,-0.431613533118869,-0.254815643140085,'26'
-0.659110202963456,1.04101927458113,-0.0096612496180505,1.10459311802555,-0.752166599661785,-0.685661345031878,-0.904896499585127,1.11975339070199,0.631618082580193,-0.0729699821821643,-0.0776099169485217,-0.243980874052396,-0.364508694726141,-0.0352838405367249,0.249071019371939,'26'
-0.370324804757818,0.993254166808146,-0.0839578366847786,0.726237042634098,-0.696426476655601,-0.426374989944341,-0.804727129385575,0.017301245715692,-0.250918681781824,0.240085161810716,0.471950637253146,0.294657426947953,0.301702061514667,-0.239242980578998,0.325500384198161,'26'
-0.0815394065521802,0.91010927568974,-0.125550074188214,0.929475610158558,-0.83241841995238,-0.792400749674015,-1.0152253148577,0.257223991309037,-0.112745774160624,-0.330888049122209,-0.373408474894262,-0.489345196616328,-0.57360858334496,-0.216065805574194,-0.00415468377713085,'26'
0.207245991653458,0.840453827068027,-0.150366904150948,0.692747417042017,-0.761849156240324,-0.944860778780129,-0.818518231294646,0.326906578035662,-0.0670087622748732,-0.265212922546919,-0.0805023409180043,-0.24645269241304,-0.212830997742481,-0.50114505813328,-0.113583751984696,'26'
0.496031389859096,1.0382349768416,-0.0193956030763012,0.807788115640768,-0.521791537284113,-0.334933741016386,-0.740874327546576,0.050094576150655,-0.23380697954318,-0.0806163241839445,-0.0961214303532094,-0.26019309447662,-0.403986451475313,0.087555186988735,0.165289389025522,'26'
0.784816788064733,0.777039045793538,-0.256328996736017,0.644123548434278,-0.473291524151972,-0.60943133047882,-0.86283363876246,0.374113419713185,-0.0345744396505302,0.269252480937507,0.527678005731842,0.355071575703695,0.40672422779476,-0.318045375595331,0.3725206869436,'26'
1.07360218627037,0.683525045852051,-0.268102562578803,0.566918457374672,-0.406647621215,-0.441673145658523,-0.960106877561108,0.348604615643617,-0.0522536463479034,0.363733463199502,0.748466368735669,0.604797930668764,0.804901793475402,-0.343540268100615,0.293526578331263,'26'
1.36238758447601,0.493616737962666,-0.29799818565019,0.436283352965868,-0.516644953156782,-0.761891359584935,-0.968473479385944,0.29704261229568,-0.0869195119286069,0.776747150815654,1.17963036845319,1.13907419926798,1.43465701357941,-0.260102438083321,0.641305835728433,'26'
1.65117298268165,0.487232055215122,-0.321930074389446,0.453718409953501,-0.474076596306989,-0.594133174764638,-1.00304317483802,0.485662590354802,0.0466652664245591,0.497502740910644,0.745381116501555,0.601235604207836,0.635468550394028,-0.153487433061224,0.523156638648076,'26'
-1.52546639758037,-1.2307276552089,-0.53320017256832,1.06629734769201,-2.32571288903355,-4.07098674616976,-1.52089905152363,2.88517520568334,3.36400777056866,-1.12413347082688,-1.36986781520743,-1.0772017632095,-0.954408380504435,-0.827943225701013,-1.07828647969392,'27'
-1.23668099937473,-1.01777688326822,-0.53320017256832,0.558533268676807,-1.46466319545915,-3.01880393412328,-1.16931789352172,2.47869344977803,2.59104746033966,-1.01572224368164,-1.10858551663085,-0.959281487298776,-0.860152875155934,-0.80940148569717,-1.09683812641349,'27'
-0.947895601169093,-1.16448057106144,-0.47275483943428,0.867507020513364,-1.22573956961574,-3.27800336787154,-1.34359145131268,1.81790136061818,1.51817547175151,-0.759361250021959,-0.846744016086835,-0.815116316441212,-0.773830698914922,-0.651796695664505,-0.437049238289497,'27'
-0.659110202963456,-0.923686821725453,-0.538009635739392,0.0146208457019111,-1.15272785919919,-0.883841998601969,-0.889036732389695,1.99703330789533,1.78644156249675,-0.72143539369313,-0.819285271203215,-0.798467892776874,-0.780064028927949,-0.614713215656819,-0.373819754815813,'27'
-0.370324804757818,-1.00913595924899,-0.474601673291972,0.983825949096546,-1.59114704265628,-3.29330152358572,-1.47630782201764,1.9519262763089,1.71737915548525,-0.83874418244044,-0.852856672075675,-0.818751343442159,-0.735864052471939,-0.74450539568372,-0.735038269652225,'27'
-0.0815394065521802,-0.3850212193931,-0.464751892717616,0.474834769296293,-1.16703361846838,-2.80532512483901,-1.33260454012512,2.25626912161045,2.20427874363597,-0.720378808252884,-0.546086185872365,-0.617807050829801,-0.473497525559979,-0.776953440690445,-0.702209549189955,'27'
0.207245991653458,-0.00664475761753539,-0.46598311528941,0.916437664317366,-1.29465145877831,-2.40878997502026,-1.2466859752316,1.59374015249872,1.20575945786104,-0.837743206760207,-0.989861154096828,-0.89712252558258,-0.86260842940349,-0.607760063155378,-0.622394722566062,'27'
0.496031389859096,-1.16030412445214,-0.514424028348453,0.0829294560698809,-0.76429160294482,-1.08210957351135,-0.890461812920299,2.02529001159028,1.83039911124919,-1.23696567389315,-1.59013554189675,-1.15615454967007,-1.02977500702558,-0.865026705708699,-1.46072397478746,'27'
-1.52546639758037,0.619294177309079,-0.284377785949712,0.107573730169703,-0.780778118200171,0.229359593622666,-0.728508306168109,-0.0497889828737814,-0.284199451734442,-0.347570977126093,-0.102870419615335,-0.266154538758173,-0.0350866479770713,-0.644843543163064,0.109890923245442,'28'
-1.23668099937473,0.565000371388227,-0.337358832242247,0.0998532210637419,-1.19669189988012,0.0616014088023677,-1.16297398664354,0.0582605042826814,-0.229468936985773,-0.783940763947681,-0.707618423154729,-0.728021069498518,-0.587208576100655,-0.767682570688524,-0.606527507675965,'28'
-0.947895601169093,0.591883246114732,-0.241169568820797,0.165400854665341,-0.524233983988609,0.198850203533585,-0.169463005114067,0.0301852656573337,-0.244262527791301,0.0919407611362276,0.377464787583385,0.19447608280185,0.441479764837093,-0.519686798137123,0.568296129283698,'28'
-0.659110202963456,0.509650452531689,-0.298767699757561,-0.109009558392213,-0.156645754961911,0.427540247192757,0.184462640212393,-0.393846754836491,-0.417970833248614,-0.469968058914587,-0.449961295953231,-0.547578329171502,-0.539608601455721,-0.515051363136163,-0.099050203863379,'28'
-0.370324804757818,0.696102390813381,-0.246863973215347,0.216274408045678,-0.232972214477422,0.229359593622666,-0.0208868672136746,-0.201934481943186,-0.350953366032467,-0.652395876637057,-0.610664371697677,-0.663026786721583,-0.523175276875922,-0.617030933157299,-0.284737653978092,'28'
-0.0815394065521802,0.603788519207899,-0.2687181738647,-0.0796613979496875,0.203440673472406,0.488559027370917,0.421899444746899,-0.586821894566027,-0.46599902415249,-0.731778809055538,-0.903744051112103,-0.848703965929964,-0.72207517092797,-0.211430370573233,0.0466272431879427,'28'
0.207245991653458,0.728601866152388,-0.144018412765132,0.20262291181196,0.388368781098557,0.488559027370917,0.326740841574309,-0.147080183761067,-0.328282043842201,-0.0456099802557948,0.190228542625554,0.00523657713254101,0.1443577008828,-0.524322233138084,0.408598082868281,'28'
0.496031389859096,0.70095090929084,-0.169412378308395,0.068971184639899,0.593098153079018,0.442838402906939,0.650923677116872,-0.727120316948651,-0.488745372355943,-0.838438328760369,-0.975495448381731,-0.889270867260534,-0.842586217846494,-0.538228538140966,-0.650794985424306,'28'
0.784816788064733,0.498657276973886,-0.307078452117175,-0.200326308479933,-0.404641325707735,0.3513102326397,-0.126388796818068,-0.448364046460781,-0.433504103594418,-0.907783699496513,-0.944237986684858,-0.871822737655988,-0.675419640224403,-0.693515610673151,-0.678511316606254,'28'
1.07360218627037,0.590443092111526,-0.224317209869359,0.0283746003343844,0.0805332660925725,0.275080218086642,0.340302091784895,-0.223217742249198,-0.359331270838458,-0.363225124569737,-0.172288594882915,-0.325987083193764,-0.196586561950956,-0.605442345654897,-0.0754545610311226,'28'
-1.52546639758037,1.27293207423068,1.39258583253985,1.64819876580418,0.629124241970339,0.38181962272878,-0.991918352631365,-0.366160369931716,-0.40948038942284,-0.403625615219142,-0.34564120478723,-0.467607735150665,-0.49805306803554,-0.382941465608781,-0.246437480105444,'29'
-1.23668099937473,1.27221199722908,1.37846524866958,1.64901683299421,0.532647597142733,0.488559027370917,-1.08555993459396,-0.328648947687138,-0.397354069573342,-0.585191481661412,-0.529117298584734,-0.605666060646637,-0.594008572478503,-0.473332448127516,-0.53411624144799,'29'
-0.947895601169093,1.28978187606819,1.61128174185486,1.7154847921846,0.562218648315028,0.29029145246154,-1.16793878333081,-0.215492515000487,-0.356320611591299,-0.517848062285734,-0.418530288818188,-0.524023354205364,-0.48898640619841,-0.593853758152495,-0.363817254049965,'29'
-0.659110202963456,1.26448317074521,1.30455341865654,1.6106699334613,0.529768999241006,0.488559027370917,-1.02726954385828,-0.587755143495402,-0.466187551057423,-0.891656869092758,-0.991461628693274,-0.897994932062807,-0.842775106634767,-0.670338435668348,-0.852520633348191,'29'
-0.370324804757818,1.2772525362403,1.38000427688433,1.66210590803478,0.489468628616816,0.214061437908482,-1.13906941000115,-0.319912700764938,-0.394420360083299,-0.837492962840149,-0.842000440776884,-0.812280995380473,-0.750030711592455,-0.68424474067123,-0.879262361891414,'29'
-0.0815394065521802,1.28219706498464,1.48138776053053,1.67437691588532,0.581758221950999,0.488559027370917,-1.09571937966697,-0.366134446350344,-0.409473656319093,-0.708672953770159,-0.669380578278171,-0.702793982111945,-0.648975209866106,-0.670338435668348,-0.600885071346512,'29'
0.207245991653458,1.28325317792032,1.56868913601184,1.7051566939104,0.560910194723334,0.488559027370917,-1.11360184180907,-0.396335418648156,-0.418707627172998,-0.256426580464874,-0.117911024256644,-0.279240635961583,-0.291975400029098,-0.429295815618389,-0.110506059441358,'29'
0.496031389859096,1.26616335041562,1.32036693356303,1.6090849282806,0.442451529555261,0.3513102326397,-0.964887792889586,0.0730887928271863,-0.221475780965361,-0.336532439763523,-0.16033324247572,-0.315736307051093,-0.29103095608773,-0.445519838121751,-0.277043422619747,'29'
0.784816788064733,1.27970079804575,1.41863388507438,1.70571911510355,0.423784258313754,-0.411163755569443,-1.06381596391732,-0.46464405556209,-0.437845993639681,-0.621727093989917,-0.557135245435788,-0.625586008611828,-0.59967523612671,-0.56372343064625,-0.57679357804894,'29'
1.07360218627037,1.27763657730782,1.43748698070498,1.66507140159866,0.647355362014615,0.427540247192757,-0.989114161909854,-0.663011300216901,-0.479624902393784,-0.00829583128710781,0.206426116854656,0.0211579953966896,0.0170466575864283,-0.172029173065067,0.00576232552917984,'29'
1.36238758447601,1.28838972719842,1.80904686744936,1.77382320867401,0.546691665693587,0.442838402906939,-1.20315206353864,-0.405641984360529,-0.421458580989891,-0.750324664019855,-0.721694886472877,-0.737108637000886,-0.684108524484986,-0.670338435668348,-0.723308841403726,'29'
-1.52546639758037,-1.1600160936515,-0.474909478934921,-0.838520975106428,-0.00329499401531963,0.458049637281837,-0.0839122029381292,-0.186095173725192,-0.344576154911488,0.866473498596542,0.94360857254342,0.839184471689836,0.637924104641584,0.676255432110751,0.740304945872464,'30'
-1.23668099937473,-0.866224676997548,-0.447168495364175,-0.976058521431157,0.120135794801192,0.25978206237246,0.479086547329847,-0.063787716814398,-0.290845987005326,0.267500773497099,0.514951340266119,0.341113072020058,0.323235383377851,0.122320949495941,0.156398277233657,'30'
-0.947895601169093,-0.8234040979689,-0.448976853516498,-1.03705565628818,0.261099861746409,0.473347792996019,0.302652383573131,-0.502362866457641,-0.447367564210807,-0.213023162774769,0.0099341151944807,-0.165246189211881,-0.155597694895596,0.0852374694882547,-0.3701094254719,'30'
-0.659110202963456,-0.626343025196926,-0.429777476537576,-0.574234143525563,-0.122713191817301,0.3513102326397,-0.420461059859159,0.273815083386805,-0.102097851519714,1.76654526928608,1.30304045781777,1.30294121647067,0.615068561260485,2.67644563502531,1.60342672135964,'30'
-0.370324804757818,-0.344792917570222,-0.403306191243993,-0.512009907883483,-0.0579011239087024,0.168340813444505,-0.102576160855072,-0.274987134248108,-0.378732228351299,0.192900280439732,0.497403968184592,0.321992829995076,0.358746475573279,-0.0538255805405679,0.0365392509625577,'30'
-0.0815394065521802,-0.862000225254811,-0.447976485176915,-0.735444509161946,-0.138240174438742,0.29029145246154,0.0533092610571277,-0.238668196746619,-0.36526602085602,0.00577343799616756,0.3475764065654,0.163360251673742,0.287535402394151,-0.424660380617428,-0.0340766946151368,'30'
0.207245991653458,-1.38712837995703,-0.445437088622589,-0.644587921868622,-0.442673710106321,0.198850203533585,-0.318085113354155,0.390367505233123,-0.0231377819991826,0.454377372020605,0.722048896481063,0.574045602240751,0.599957458198601,0.101461491991617,0.336785256857066,'30'
0.496031389859096,-1.21911041291637,-0.469676783004794,-1.24147019539832,0.350423626939418,0.488559027370917,0.61947996476419,-0.622751978346943,-0.472804268297425,-0.751131005540043,-0.395005240533064,-0.505993620280666,-0.22926432232228,-0.790859745693327,-1.02275122757858,'30'
0.784816788064733,-1.11925973536078,-0.470831054165851,-0.699705198797268,-0.0222239559751663,0.442838402906939,0.0405754769610852,-0.133859157261595,-0.322578143095986,1.31710718886145,1.14222168511455,1.09051023853532,0.680235193214859,1.32058089724429,1.26385464407804,'30'
1.07360218627037,-1.24272893856894,-0.46952288018332,-0.941239536655268,0.00377065537983029,0.488559027370917,0.147364576076992,-0.266587893883738,-0.375673475505943,1.13470717601899,1.11753966724163,1.05852200092699,0.783557360400491,1.21164817472172,0.94548444876165,'30'
1.36238758447601,0.0528336027148574,-0.350786853415882,-0.251608895455287,-0.272574743186041,0.244570827997562,-0.20564166245553,-0.0792122477304476,-0.29804078929566,-0.621893923269956,-0.436270489164347,-0.537254852488812,-0.442330875494843,-0.663385283166907,-0.67686988058314,'30'
1.65117298268165,-0.979708812450153,-0.442474459309208,-0.967468815935783,0.145170873522279,0.442838402906939,0.408843868272978,-0.349076729807889,-0.404048698442423,-0.106919740670068,-0.0434793141086286,-0.213592048324478,-0.323897605247328,0.421306507057909,-0.0674183638346296,'30'
1.93995838088728,-0.583186410234197,-0.417965434989422,-0.801298917959809,0.281860658734628,0.473347792996019,0.520597764076151,-0.4543523937576,-0.435113315390104,-0.167395354684147,0.131801578442008,-0.051179041922159,0.0102466612085806,-0.079320473045852,-0.386096328405349,'30'
2.22874377909292,-0.810010665739087,-0.445590991444063,-0.59785583363784,-0.178017163626253,0.458049637281837,-0.166934636430737,-0.175466505362872,-0.340209256195162,0.296640287743883,0.41795872315614,0.237005898712931,0.083346622270444,0.67161999710979,0.176574261684427,'30'
-1.52546639758037,-1.29827087795924,-0.501265337112398,-0.660489102874938,0.0279334317064552,0.25978206237246,0.0676520070425616,0.271274572412397,-0.103723415138787,1.73790624287942,1.18676501424458,1.14845256893042,0.436757545130254,2.04139103989369,1.84588050060703,'2'
-1.23668099937473,-1.21253370963507,-0.481950533017371,-0.747920033809989,0.0982410047001707,0.29029145246154,0.223951162012033,0.362681120328348,-0.0425387395120237,2.39938433823341,1.21067571905897,1.1798592022186,0.0446244206743665,5.90734383069496,2.38088605439058,'2'
-0.947895601169093,-0.79800938237904,-0.460327186600229,-0.606343280734459,0.0589873969493362,0.244570827997562,-0.0924167157820564,0.23275213049433,-0.128212675340915,0.884407646200718,0.966362307770015,0.867319580677167,0.666635200459164,0.831542504642936,0.714828490930391,'2'
-0.659110202963456,-1.91110441145669,-0.485567249322018,-0.982960963347082,0.121008097195655,0.275080218086642,0.257233687952591,0.22264193375944,-0.134512936704778,0.708235926479704,0.418151551420772,0.23707859925295,-0.209808777130104,2.36818920746143,0.875894400698402,'2'
-0.370324804757818,-0.363466914478455,-0.411770846425081,-0.443752426714891,0.0908264343472353,0.183552047819403,-0.384282402517696,0.468345637998632,0.0336415200326966,1.91724771892117,1.29108510541058,1.28701979820653,0.473024192478776,3.30686479515598,1.79715036867084,'2'
