@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute Class {'1','10','11','2','3','4','5','6','7','8','9'}
@data
0.415488238257473,-0.371053007475961,-0.606952039471734,-0.648526557154711,-0.624307969009871,-0.668882508810449,-0.385913690315942,-0.45615443131665,-0.649394643938859,-0.579187711606796,0.415488238257473,-0.511534617455572,-0.674319410441637,-0.453657653293834,-0.619004329194228,-0.382561552300269,-0.664549269786725,-0.758389339151742,-0.799164753080959,-0.869505554781113,0.415488238257473,-0.161014851767974,-0.44640957691558,-0.336430473416881,-0.569344663790756,-0.69315351010056,-0.241811034638359,-0.485332829901163,-0.625577317188674,-0.49353389358979,0.415488238257473,-0.114775326786373,-0.121330114151333,-0.00283426412396681,-0.0527911043487689,0.202373078062017,-0.197633558776902,-0.264537699430608,-0.297485285182937,-0.347205581950442,'5'
0.681309975425971,0.0184129962476686,-0.335741401941155,-0.148773419226661,-0.1918929476906,-0.133935683036758,0.00369443868074661,-0.143976369618679,-0.229925970321023,-0.395588033315199,0.681309975425971,-0.350910821252232,-0.739647658833525,0.172940086625966,-0.347300727343506,0.184892212388473,-0.168229386702075,-0.475645042612236,-0.435775106328287,-0.731719892083003,0.681309975425971,0.100372017701777,-0.191222599556452,-0.0832067772874887,-0.191125290316875,-0.140406040165434,0.0963469539806661,-0.08063335957595,-0.229635438153564,-0.288306039244657,0.681309975425971,0.334964872146046,0.163131667395136,0.795318607600431,0.566406042588697,1.0121634566082,0.497023755833635,0.341541720359874,0.367453342632565,0.0700300782124216,'5'
0.228428497287049,-0.0594802044970573,-0.747343428311092,-0.300872200335198,-0.352988739946799,-0.196870603716016,-0.126174937651483,-0.238987084048496,-0.424830606547492,-0.802567320194906,0.228428497287049,-0.492065066400621,-0.502090391953931,-0.244791739987234,-0.280656447644272,0.109231710429974,-0.505931575192661,-0.46707703362619,-0.497817241139719,-0.671438664652579,0.228428497287049,-0.480988433360256,-0.747165657374551,-0.566977420639162,-0.884527475018988,-0.87607713324456,-0.312077629676079,-0.624320526780529,-0.732481624528154,-0.496596995893449,0.228428497287049,-0.104193204458551,-0.51170851648638,-0.12776253969822,-0.391008033348225,-0.425507867622337,-0.234194470072192,-0.411322558911115,-0.431465456459195,-0.528331139850599,'5'
-0.0373932398814492,-0.867622162223588,-0.658003453595137,-1.19608216914544,-1.09487725691614,-1.49602718059498,-0.960335931785418,-0.931208003465736,-1.24258266723681,-0.775027368451167,-0.0373932398814492,-1.06641682252166,-1.24742631678866,-1.18828948630326,-1.46487403306912,-1.47963883069851,-1.15575245304576,-1.43097804455633,-1.58355460033977,-1.46657675980626,-0.0373932398814492,-0.480988433360256,-0.69855861406805,-0.604772002151013,-0.825430697913695,-0.784615321672559,-0.606318996396529,-0.738780983034124,-0.783954068802719,-0.726329668667851,-0.0373932398814492,-0.590970831538347,-0.196984843286033,-0.578892423716359,-0.27133127385611,0.208241124283366,-0.733860257774509,-0.529697445588943,-0.495974427814431,-0.447471515788029,'5'
-0.362286474198501,-1.04288186389922,-0.859018396706037,-1.25692168158886,-1.09063789396203,-1.16337117129033,-1.07022540406653,-0.967402561343763,-1.14936740643285,-0.897427153978898,-0.362286474198501,-1.15889719003267,-1.00986904990906,-1.15948039481269,-0.931719795475248,-0.489747263408143,-1.1352856537433,-1.00686159974707,-0.945406927993619,-0.987197475002415,-0.362286474198501,-0.652241899564576,-0.798810640887707,-0.721935204837746,-0.888467260159341,-0.911866537772733,-0.733677199902395,-0.820538451786692,-0.950249657997465,-0.925431318405666,-0.362286474198501,-0.707374177144384,-0.5571013539672,-0.696880239536487,-0.578328178640231,-0.331619128080752,-0.806982080365092,-0.695422286937903,-0.689501341880137,-0.657706538350712,'5'
-0.0423158646438282,-0.322369757010507,-0.351694968854719,-0.387785789540076,-0.323313199268026,-0.259805524395273,-0.206094553855932,-0.207316845905224,-0.348563574980614,-0.300728199531207,-0.0423158646438282,-0.565075882856686,-0.594143832869774,-0.208780375624028,-0.552360049494994,-0.161885088254647,-0.485464775890202,-0.647005222333149,-0.648490997110338,-0.634121714338508,-0.0423158646438282,-0.237628244543591,-0.258057284102891,-0.260841310393181,-0.309318844527463,-0.335259464818824,-0.219852723689072,-0.207357436142431,-0.225676019363213,-0.178034356312944,-0.0423158646438282,-0.00366304234424603,0.411279178956948,0.20537952849979,0.514372668896473,0.78330965397558,-0.039202943163972,0.28945677022163,0.243397628487882,0.134717777462478,'5'
-0.155536234178559,-0.594995959617048,-0.278308561052327,-0.626798159853491,-0.446254724937231,-0.538517315974843,-0.46583330652039,-0.383765315560598,-0.509571752732914,-0.205868365747215,-0.155536234178559,-1.19783629214257,-0.870304155617301,-1.20989630492118,-1.0701348379275,-0.565407765366642,-1.11481885444084,-1.17822177946798,-1.16698598089159,-0.978585871083784,-0.155536234178559,-0.656748569727847,-0.461599277948862,-0.733273579291301,-0.782093061369813,-0.780638721169429,-0.676585591434248,-0.669287134594441,-0.692887436624644,-0.438398052123933,-0.155536234178559,-0.125357449114195,0.217603072372119,-0.00977472387809199,0.264612475173798,0.484039296686775,-0.295129322231011,0.0242970240632933,0.000248428764302086,-0.075517245100205,'5'
-0.820090577099802,-0.273686506545054,-0.287880701200465,-0.196575893289344,0.00311774819848247,0.113308648203183,-0.325973978162605,-0.153025009088185,-0.187555397228313,-0.358868097656879,-0.820090577099802,-0.750036617878713,-0.475365199429977,-0.32401674158629,-0.290909413751847,0.0461812921312256,-0.557098573448811,-0.415668979709917,-0.240785539778073,-0.306880765430494,-0.820090577099802,-0.742375302830007,-0.473751038775487,-0.487608799464279,-0.33295755536958,-0.0370144270840437,-0.659018942674818,-0.44036622208725,-0.277148463637777,-0.416956335998323,-0.820090577099802,-0.4216568742932,-0.00633492586659048,-0.0583579421569685,0.217782438850795,0.513379527793521,-0.179353103129256,0.1710818835438,0.302944371277329,0.254390021075082,'5'
-0.593649838030342,-1.3203763915523,-0.996219072162683,-1.35687230917447,-1.21357941963123,-1.24428749787794,-1.23006463647544,-1.17099694940765,-1.25529383916462,-0.934147089637217,-0.593649838030342,-1.3438579250547,-1.36026601855647,-1.23870539641175,-1.36747085504716,-1.08242119541638,-1.1352856537433,-1.30245790976564,-1.26004918310874,-1.23406345400319,-0.593649838030342,-0.89560208838124,-0.713748315101332,-0.895790279792254,-0.892407045299694,-0.852217530225777,-0.926910336256123,-0.906383793976889,-0.974006170739571,-0.818222737777612,-0.593649838030342,-0.971927235339924,-0.732620325559701,-1.01614138822625,-0.812478360255239,-0.578077069377414,-1.1055628559433,-0.917967073892221,-0.883028255945841,-0.796785091738333,'5'
-0.273679228475668,0.0281496463407593,-0.469751364015088,0.00767104134211868,-0.0647120590672854,-0.0530193564491411,0.0186793667190808,-0.116830451210159,-0.136710709517059,-0.444547947526292,-0.273679228475668,-0.550473719565472,-0.267502590910333,-0.331219014458931,-0.270403481536698,0.0587913757909754,-0.603148871879345,-0.407100970723871,-0.369301390458896,-0.34706825038411,-0.273679228475668,-0.0663747783392712,-0.358309310922548,-0.0945451517410436,-0.187185505176523,-0.0648506306059566,-0.110061168942635,-0.10516060020172,-0.14252822476584,-0.407767029087347,-0.273679228475668,0.382584422621243,0.317467314829921,0.55240251620605,0.519576006265695,0.407754695809237,0.35078011065247,0.526206543577286,0.511357971040397,0.335249645137652,'5'
-0.199839857039975,0.135252797364757,-0.112391465151267,0.177152540291631,0.380421051114317,0.293122707286776,0.158538695076866,0.0505693789757095,-0.0689177925687226,-0.371108076209653,-0.199839857039975,-0.258430453741218,-0.18138808166648,0.115321903644836,-0.0653441593852092,0.0461812921312256,-0.178462786353305,-0.137208687663434,-0.152153918618884,-0.217894191604631,-0.199839857039975,-0.273681605849764,-0.540585723321924,-0.287297517451476,-0.431452183878404,-0.351165866831346,-0.312077629676079,-0.403575361148595,-0.46324114678428,-0.551732837359305,-0.199839857039975,0.0862849974422379,-0.00633492586659048,0.260903206532791,-0.0215710801334344,0.0791441074136868,0.167975554176012,0.0290320195304064,0.139190828606347,0.131483392499975,'5'
-1.29758517905063,-2.06523012367375,-1.23233186248342,-2.03914398443276,-1.73078170003271,-1.78822502660582,-2.0792105586477,-1.81797467147736,-1.83577069053475,-1.28298647839125,-1.29758517905063,-2.06423131408786,-1.27118204347661,-2.31184405443531,-1.60841555857516,-1.16438673920476,-1.90279062758555,-1.61947424224933,-1.55696511399202,-1.28860361215453,-1.29758517905063,-1.35978911519821,-0.771469179027801,-1.2359415133989,-1.05787802119452,-0.987421947332211,-1.39242652838101,-1.12712895960883,-1.0769510592887,-0.888674090761761,-1.29758517905063,-1.68092943130397,-0.896034540490651,-1.66854460511402,-1.07784856608558,-0.630889485369556,-1.64788304015679,-1.15945184271499,-1.04678179861682,-0.858238406025886,'5'
-0.431203220871815,-0.677757485408318,-0.737771288162954,-0.861464850706662,-0.844754842623617,-0.857687270848222,-0.820476603427633,-0.827148649566412,-0.920566311732208,-0.851527234405999,-0.431203220871815,-1.08588637357661,-1.00096065240108,-1.17388494055797,-1.03424945655099,-1.07611615358651,-1.26320314938368,-1.19964180193309,-1.31322815580425,-1.28573307751499,-0.431203220871815,-0.553095155972601,-0.765393298614488,-0.574536336941532,-0.715116713983813,-0.561925693497258,-0.645843956105246,-0.759220350222267,-0.807710581544825,-0.94074682992396,-0.431203220871815,-0.210014427736768,-0.0850158441666776,-0.162464838468846,0.0148522814511224,0.237581355390113,-0.28903583701513,-0.113017844482988,-0.0741849997225079,-0.0593453202876909,'5'
-0.273679228475668,-0.49762945868614,-0.367648535768282,-0.578995685790808,-0.336031288130358,-0.309254390643261,-0.480818234558725,-0.293278920865535,-0.327378288434258,-0.410888006506165,-0.273679228475668,-0.652688862603962,-0.540693447821865,-0.489669017657041,-0.362680176504867,0.00835104115197608,-0.720832967868489,-0.52705309652851,-0.40918561998053,-0.516429794117205,-0.273679228475668,-0.43592173172754,-0.394764593402423,-0.272179684846736,-0.195065075457229,0.0067281784503905,-0.391127549093513,-0.297290651770256,-0.102934036862329,-0.263801220815387,-0.273679228475668,-0.379328384981914,-0.103172979159005,-0.0861197811734693,0.0564789804049016,0.343206187374396,-0.209820529208664,0.00535704219484073,0.0796440858168994,-0.0625797052501937,'5'
0.853601842109256,0.743793428182927,0.0216184969226663,0.533498256031631,0.477926399058858,0.643760122499783,0.882810216929684,0.611585026085107,0.397158511451095,-0.178328414003476,0.853601842109256,0.281849588033654,0.151192091964952,0.979594648361802,0.544707324015469,0.947802273803338,0.461124691848563,0.364019838020237,0.286572606119098,-0.0284389053947293,0.853601842109256,0.600612405824921,-0.188184659349796,0.502609236146179,0.187094083157004,0.29702001517891,0.579429794864987,0.234132895121437,0.213819466365759,-0.25767501620807,0.853601842109256,0.969892211815344,0.514169610580139,1.07987745751957,0.701692814188479,0.58379608244971,0.86263286878655,0.616171457452436,0.546093571000908,0.344952800025161,'5'
-0.26875660371329,0.140121122411302,0.123721325169472,0.151078463530168,0.350745510435544,0.396515791259842,0.343352807549654,0.421563597225472,0.363262052976926,0.22865087287623,-0.26875660371329,-0.837649597625991,-0.635716354573703,-0.532882654892889,-0.593371913925291,-0.136664920935147,-0.64919917030988,-0.711265289728491,-0.626333091820542,-0.636992248978051,-0.26875660371329,-0.300721626829393,-0.294512566582766,-0.211708354427777,-0.234462926860757,-0.140406040165434,-0.320860954055794,-0.370872373647568,-0.312783232750937,-0.410830131391005,-0.26875660371329,0.393166544949066,0.626138609699494,0.663449872272052,0.951453007911155,1.05910782637899,0.466556329754226,0.805571276136961,0.853751742079723,0.66515691131294,'5'
-0.49027471802037,-0.692362460547954,-0.380411389299133,-0.700674710677637,-0.403861095396126,-0.435124232001777,-0.730567035197628,-0.447105791847143,-0.488386466186558,-0.361928092295073,-0.49027471802037,-1.36332747610965,-1.00689958407306,-1.4403690368457,-1.19829691427218,-0.804999354901888,-1.37065384572159,-1.28532189179355,-1.20243862935527,-1.01590282139785,-0.49027471802037,-0.859548727075067,-0.783620939854426,-0.835318949373295,-0.994841458948871,-0.768708919660038,-0.847860416838689,-0.93091103460266,-0.823548256706229,-0.677320031809312,-0.49027471802037,-0.400492629637556,0.166157856560523,-0.169405298222972,0.207375764112351,0.601400221113757,-0.368251144821594,0.0195620285961801,0.0597951715537501,0.0829676180624328,'5'
-0.573959338980824,-1.18893161529558,-0.935595517891142,-1.2612673610491,-1.10759534577847,-1.15438046833615,-1.18510985236044,-1.09408351391685,-1.17478975028848,-0.943327073551797,-0.573959338980824,-1.38766441492834,-0.971265994041129,-1.34673948950136,-1.00861704128206,-0.533882556217267,-1.21203615112752,-1.07540567163543,-0.985291157515253,-0.964233197886064,-0.573959338980824,-0.782935334299451,-0.583116886215112,-0.74839141189604,-0.695417788282049,-0.641457703559866,-0.76002717304154,-0.722429489283611,-0.712684530576398,-0.58542696269955,-0.573959338980824,-0.649172504341365,-0.487499003163277,-0.516428285929231,-0.333771322286778,-0.190786018768373,-0.685112376047453,-0.444467527180907,-0.441389913590769,-0.547737449625616,'5'
-1.159751685704,-1.00880358857341,-0.396364956212696,-0.84842781232593,-0.412339821304346,-0.273291578826543,-0.995300763874865,-0.614505622033012,-0.522282924660728,-0.453727931440871,-1.159751685704,-1.4606752313844,-0.715891932145566,-1.41155994535514,-0.783051786915418,-0.275375841192395,-1.32460354729105,-0.878341464956381,-0.706101550863811,-0.657085991454859,-1.159751685704,-1.66173601613741,-1.08133908010674,-1.50050358398185,-1.5109533123351,-1.44075440468908,-1.56370135378546,-1.55226779712217,-1.47685235711416,-1.04182920594469,-1.159751685704,-1.22060711004373,-0.572232299794139,-1.1965933418335,-0.666784913917013,-0.478320283614479,-1.29446089763564,-0.813797173615732,-0.749048084669584,-0.651237768425706,'5'
1.28679282119866,0.31051249904039,0.0950049047250579,0.198880937592851,0.058229466601919,-0.057514707926231,0.553141800086333,0.109385535527501,-0.0646807352594516,-0.0559286284757447,1.28679282119866,0.135827955121526,0.462986004744419,0.309783271206152,0.452430629047299,1.14325857052946,-0.142645887574,-0.0258245708448399,0.0162461615835736,-0.0542737171506251,1.28679282119866,0.294158834722455,-0.0940085129434523,0.0982072139693888,-0.301439274246757,-0.418768075384563,0.337888374422827,-0.186918068954289,-0.308823813960586,-0.193349867831237,1.28679282119866,0.509569890555103,0.465750583933932,0.691211711288553,0.57160937995792,1.11778828859248,0.271564802846005,0.208961847280706,0.243397628487882,0.0991395428749469,'5'
0.0118330077423467,-0.400262957755233,0.0758606244287818,-0.305217879795442,0.075186918418361,0.0638597819551946,-0.191109625817597,0.0912882565884884,0.147172130204101,0.292910760278289,0.0118330077423467,-0.569943270620423,-0.374403361006149,-0.158364465515537,-0.142241405192018,0.525364471201719,-0.429181077808437,-0.312852871877369,-0.223059215546235,-0.34706825038411,0.0118330077423467,-0.386348359931553,-0.318816088236017,-0.42713746904532,-0.380234977053815,-0.251750854253086,-0.382344224713798,-0.334081512708912,-0.32466148912199,-0.303621550762951,0.0118330077423467,-0.00895410350815684,0.190367369883627,0.434414700385921,0.597626066804032,1.01803150282954,0.119227672448957,0.365216697695439,0.476622371079885,0.144420932349987,'5'
0.784685095435942,0.617216976972748,-0.125154318682117,0.224955014354314,-0.10286632565428,-0.421638177570508,0.388307591664656,-0.0263440565150951,-0.29771888726936,-0.377228065486039,0.784685095435942,0.145562730649002,-0.273441522582323,0.34579463556936,-0.188379752676102,-0.218630464723521,-0.23474648443507,-0.471361038119213,-0.528838308545434,-0.622639575780332,0.784685095435942,0.104878687865049,-0.488940739808768,-0.0529711120780091,-0.431452183878404,-0.29549345978752,0.0568219942719489,-0.31364214552077,-0.360296258235151,-0.42308254060564,0.784685095435942,0.784705071078466,0.381017287303068,1.15622251481494,0.576812717327141,0.789177700196929,0.880913324434194,0.512001557175947,0.461735685382524,0.332015260175149,'5'
-0.460738969446093,-0.877358812316679,-0.737771288162954,-0.826699415024711,-0.743010131724966,-0.736312780966797,-0.710587131146516,-0.70951633646283,-0.768032248598449,-0.729127448878266,-0.460738969446093,-1.08101898581287,-0.766372851357479,-0.835378115543828,-0.695901575001036,-0.224935506553396,-0.864100562985708,-0.736969316686629,-0.692806807689933,-0.700144011048019,-0.460738969446093,-0.413388380911181,-0.330967849062642,-0.347768847870436,-0.258101637702875,-0.0171314245683917,-0.531660739168951,-0.403575361148595,-0.261310788476373,-0.487407688982473,-0.460738969446093,-0.363455201490181,-0.0214658716935303,-0.224928976255973,0.0824956672510136,0.225845262947414,-0.465746908275704,-0.0988128580816478,-0.113882828248806,-0.175783178937793,'5'
-1.17944218475352,-1.54918766873993,-0.811157695965347,-1.46116861622032,-1.01432936078804,-0.866677973802402,-1.46482850907601,-1.03526735736506,-0.967173942134189,-0.683227529305367,-1.17944218475352,-1.62616641535148,-0.997991186565084,-1.63483040440702,-1.08551428708886,-0.603238016345891,-1.42182084397774,-1.09682569410054,-0.971996414341376,-0.892469831897465,-1.17944218475352,-1.21106899981025,-0.652989510968206,-1.0583069802932,-0.849069408755812,-0.808474924691342,-1.18601840545771,-0.898208047101633,-0.930452564045709,-0.741645180186144,-1.17944218475352,-1.28409984401067,-0.372503814878534,-1.14801012355463,-0.375398021240558,0.131956523405829,-1.17868467853389,-0.496552477319151,-0.371918713669748,-0.386018201500476,'5'
-1.36157930096155,-2.0603617986272,-1.28657398998954,-2.08694645849544,-1.76893596661971,-1.80171108103709,-2.12916031877549,-1.83607195041637,-1.84000774784402,-1.29522645694402,-1.36157930096155,-1.9522813955219,-1.2207011242647,-2.23261905283626,-1.55202424498351,-1.20221699018401,-1.90279062758555,-1.54664616586794,-1.42401768225323,-1.17665276121232,-1.36157930096155,-1.20656232964698,-0.741089776961238,-1.1112193944098,-0.9002866155804,-0.728942914628734,-1.34411824429258,-1.0085806299176,-0.886898957351847,-0.848853760814199,-1.36157930096155,-1.73384004294308,-0.962610702129186,-1.79347288068827,-1.2443553619007,-0.883215472887567,-1.7819397149062,-1.29676671126128,-1.23038425555096,-1.01025449926352,'5'
-0.244143479901391,-0.96012033810795,-1.29614613013767,-0.996180913974223,-1.14151024941135,-0.988052463683828,-0.875421339568192,-1.09860783365161,-1.17478975028848,-1.18200665533087,-0.244143479901391,-1.02747772041175,-1.17318967088878,-0.957816754378731,-1.19829691427218,-1.07611615358651,-0.971551259323622,-1.14823374801682,-1.22459653464506,-1.19100543441004,-0.244143479901391,-0.828002035932167,-0.902100607914021,-0.892010821641069,-1.1681920051244,-1.28566698506699,-0.790768808370542,-1.04945936429389,-1.20365246057994,-0.916242011494691,-0.244143479901391,-0.866106012061708,-0.747751271386641,-1.02308184798037,-0.880121746055131,-0.789326733345982,-1.13603028202272,-1.00793198776737,-1.08647962714312,-0.968207494750982,'5'
