@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute Class {'1','10','100','11','12','13','14','15','16','17','18','19','2','20','21','22','23','24','25','26','27','28','29','3','30','31','32','33','34','35','36','37','38','39','4','40','41','42','43','44','45','46','47','48','49','5','50','51','52','53','54','55','56','57','58','59','6','60','61','62','63','64','65','66','67','68','69','7','70','71','72','73','74','75','76','77','78','79','8','80','81','82','83','84','85','86','87','88','89','9','90','91','92','93','94','95','96','97','98','99'}
@data
-0.59026637113454,-0.178754894519958,0.127174583493602,-0.260232865638475,-0.465193714023763,-0.624745288324144,0.356744975633134,-0.398775245908185,0.506434835799466,0.170852567602304,0.721230344581671,-0.522384570269115,-0.258229170649929,-0.298269648892334,-0.682801184685129,-0.103473018806263,1.11882232970606,0.135078138716271,0.75887781595342,-0.153426167776411,0.0256313107803992,-0.41131248231019,-0.232904426192037,0.338198355153742,-0.549158250156385,0.233332255122028,-0.509112784338938,-0.547850914419886,0.634536656320186,-0.760423846123778,-0.540066406727595,-0.507657222359085,0.119573695658978,-0.498089392900872,-0.708559690786605,0.337128388951559,0.478701056750741,-0.747201007282838,-0.24406355177455,-0.772676767088529,-0.291296693541945,2.74915935946496,-0.24585773095963,-0.411374566990058,2.09507875176677,-0.477077345701299,0.268361207928042,0.652172055273813,-0.534813197499362,0.445912088884175,-0.00584948107884988,-0.0991960494711134,-0.369145867700327,-0.647592652751519,-0.112890534553101,-0.67053495575608,0.129600791408349,1.09934586127963,0.245043181080862,0.141682107134972,1.79051330309265,-0.101887426866924,0.00206269366802698,-0.250449750975702,'1'
0.307023058490089,-0.0265336445245784,-0.937457135356058,-0.191528477352509,-0.465193714023763,-0.511114512771666,0.130660289972977,-0.398775245908185,-0.777967265692607,-0.0722604621951471,1.24842860684853,-0.192952854540938,0.205571646161847,-0.605038719324039,-0.13674834665334,-0.103473018806263,1.83638479751243,1.25601343256315,1.17219899474988,-0.350152695470393,-0.0766720916298767,-0.41131248231019,-0.232904426192037,-0.132764093166744,-0.703567453836691,-0.73349389204495,-0.509112784338938,-0.407949387875137,0.122897959467229,-0.880130856987991,-0.422156314963502,-0.303867582830758,0.609933861408115,-0.498089392900872,-0.276748113543249,1.54642278635093,-0.0403332343359976,-1.0012720199605,-0.537426505822977,-0.404097408253385,-0.462129562696579,2.74915935946496,0.220256300829418,-0.749467572428379,0.418366850256596,-0.627442593618851,-0.188243175438481,0.457264248250033,-0.534813197499362,0.785651375097588,-0.244504073587778,0.698234966580359,0.0618369779468959,-0.647592652751519,-0.112890534553101,-0.452175609815995,-0.472578813430291,1.51496714502704,0.0046588692087314,0.141682107134972,-0.555140918090436,-0.101887426866924,-0.196018765370486,-0.471822507731788,'1'
0.00790956752926498,0.328614637034607,-0.557220397267783,-0.603789985966554,-0.572633516283832,-0.208131429493943,-0.0953665291180321,1.03823940964212,-0.777967265692607,-0.0722604621951471,1.02246445991437,0.136394542857131,0.332078478526258,-0.605038719324039,-0.546305447749754,-0.103473018806263,-0.316394459781215,0.652412513403068,1.17219899474988,0.633479942999513,0.844110912757133,-0.602105712265084,-0.232904426192037,0.0241965999339226,-0.703567453836691,-0.73349389204495,-0.509112784338938,-0.967340701536404,0.208163799125376,-0.760423846123778,-0.422156314963502,-0.507657222359085,0.364785159575768,1.21575337233738,1.01853924222189,1.30451437353851,-0.213344664698244,-0.493173351433282,-0.390707485548949,-0.588387087670957,-0.376713128119262,-0.0176269554002341,0.593109343665385,-1.0875605778667,0.817595649509287,-0.477077345701299,-0.644800804311522,0.587202786265886,-0.534813197499362,0.332684985475507,0.550916207349404,-0.365006388154938,-0.369145867700327,-0.647592652751519,-0.112890534553101,-0.452175609815995,-0.472578813430291,0.371955411792368,-0.0554372087593012,-0.17553539035662,1.00862856269828,-0.475265971555278,1.68542555122005,-0.471822507731788,'1'
-0.0917779150383953,-0.483145441865667,-0.253023219847787,0.152028642975571,-0.680073318543902,-0.700486211414242,-0.434406757754546,-0.398775245908185,-0.563918515439683,-0.315373491992598,-0.0318935041847067,-0.35771087157008,-0.595544743293944,-0.605038719324039,-0.40973982052409,-0.103473018806263,0.0423867741219721,0.393745326059669,1.30997272101537,-0.153426167776411,0.0256313107803992,-0.602105712265084,-0.232904426192037,0.0241965999339226,-0.703567453836691,0.55569014528941,-0.509112784338938,0.0115403992413826,0.0376321198090822,-0.640716835259564,-0.304246223199409,-0.405762402594922,0.732508212324288,2.0726747549565,0.586727664978533,1.78826928249767,-0.213344664698244,-0.0697505681892515,-0.684070439597377,-0.404097408253385,-0.376713128119262,1.95863934717938,0.126995311876336,-0.918514075147539,1.85552512043145,-0.627442593618851,-0.27955470121309,0.717141324281739,-0.534813197499362,1.01210558191492,0.0736884744109007,-0.0991960494711134,-0.153682026013645,-0.521394497125358,0.248931570900146,-0.67053495575608,0.530985353950965,2.55407355732486,0.365266108178201,-0.492834100725193,-0.555140918090436,-0.288576699211101,-0.295034145330101,-0.250449750975702,'1'
-0.390840362741376,-0.178754894519958,-0.481180836599506,0.152028642975571,-0.572633516283832,-0.246001891038992,0.24373156608763,-0.398775245908185,-0.563918515439683,0.292471323420076,0.194032082314818,-0.68705826896815,0.247733394217767,-0.605038719324039,-0.273244083588714,-0.103473018806263,0.939431712754467,0.393745326059669,0.75887781595342,0.0433003599175698,0.537200705526305,-0.41131248231019,-0.232904426192037,-0.132764093166744,-0.703567453836691,0.716827836483906,-0.509112784338938,-0.268119458836297,0.890334175294627,-0.760423846123778,-0.540066406727595,-0.507657222359085,0.364785159575768,0.358831989718252,0.154989775717642,1.18359112546514,-0.732467543306929,-0.408497466150096,-0.24406355177455,-0.772676767088529,-0.462129562696579,1.43160352023278,0.499896082956393,-0.411374566990058,0.49820443421528,-0.777807841536403,-0.188243175438481,0.717141324281739,-0.534813197499362,0.332684985475507,-0.244504073587778,-0.0991960494711134,1.03147942781083,-0.647592652751519,0.158441311837603,-0.67053495575608,-0.472578813430291,0.57976605366607,0.184947103112829,-0.651442849470989,1.00862856269828,-0.101887426866924,0.00206269366802698,-0.471822507731788,'1'
0.00790956752926498,-0.432413683974715,-0.329062780516064,-0.122824089066543,-0.572633516283832,-0.511114512771666,-0.208379938663536,-0.398775245908185,-0.777967265692607,0.778697383014978,-0.408474708785211,-0.68705826896815,-0.089582178426247,-0.298269648892334,-0.00025260971796533,-0.103473018806263,0.760041095802873,0.997346245219755,1.44774644728085,0.633479942999513,-0.0766720916298767,-0.220519252355295,-0.232904426192037,0.181237662053075,-0.703567453836691,-0.0889431272669648,0.206177471981743,0.0115403992413826,0.0376321198090822,-0.161827497890336,-0.540066406727595,-0.507657222359085,0.855082563240462,-0.498089392900872,0.298902405471272,0.458051637024928,-0.559367525422736,0.438348100337964,0.342512183323049,-0.588387087670957,-0.462129562696579,1.82689725450989,-0.152644470250638,-0.580421069709219,1.29666203272066,-0.477077345701299,0.177049682153434,-0.0625231702081588,-0.41234991542864,-0.233450531567833,-0.324042029077529,0.432424627896535,0.815960423850287,-0.142800030246874,1.42474921552551,-0.67053495575608,-0.472578813430291,0.475860732729219,-0.41604444772877,0.141682107134972,-0.555140918090436,-0.288576699211101,-0.0969526862915879,-0.471822507731788,'1'
-0.88932881883752,-0.736830207642949,-0.709299518604339,-0.260232865638475,1.89864697379648,-0.738356672959291,0.808798613815153,-0.398775245908185,-0.349869765186758,-0.315373491992598,-0.935672971052065,1.61854214947855,-0.848536819826117,-0.144885113676481,1.50127038686145,-0.103473018806263,-0.495785076732809,-0.899678908041635,0.48325981875974,-0.350152695470393,0.127934713190675,1.68760843196575,-0.232904426192037,0.809080434455743,0.99501284921896,1.20024091006739,0.742736727235095,1.40991128713569,-1.15617695321313,0.795889882935748,1.11079562563152,0.817079781548684,-1.22880692650337,-0.498089392900872,-0.564647061032974,-0.993151173186859,-0.38635609506049,0.777051641470707,1.51573874001787,0.333155671771956,0.306662084512885,-0.939889060355298,-0.525545241330695,1.61735658033799,-0.779278668042205,0.575556381655985,0.907588642843783,1.04202093571615,0.812345610492136,0.106230778658171,-1.03992435452496,0.698234966580359,0.600496582163604,0.488255365475139,0.339375519697047,1.51317031078554,-0.673271094701599,-0.771109524371612,-0.41604444772877,0.141682107134972,-0.555140918090436,0.64496525353505,-1.28523864404553,-0.0290769942196153,'13'
-0.78964133626986,-0.686098449751998,-0.253023219847787,-0.191528477352509,0.824193938496213,-0.624745288324144,1.26091011856632,-0.398775245908185,0.07822773531909,-0.436930006891323,-0.86036444221889,0.630415638954236,-0.764213323714275,-0.451654184108187,1.2282789129907,-0.103473018806263,-0.137003842829622,-0.813456512260502,-0.481226809761372,-0.350152695470393,-0.0766720916298767,1.11513104971502,-0.232904426192037,0.495159048254409,0.0685576271371268,1.84487418262377,0.206177471981743,1.27008135809685,-0.985645273896831,1.75360726376183,1.11079562563152,-0.100077943302432,-0.983658224671025,1.21575337233738,-0.564647061032974,-0.993151173186859,-0.0403332343359976,1.11579853943155,1.22245087246907,1.62327779005001,0.73378799341308,-1.20337324569427,-0.525545241330695,1.61735658033799,-1.01879141991825,2.07928585276593,0.450984259477259,0.9120823977003,0.44495576427997,0.559197168280252,-0.88084844354546,-0.365006388154938,1.57013903202754,0.488255365475139,1.2438613179317,0.858092272965289,-0.673271094701599,-1.08282548718216,-0.836747764666272,-0.651442849470989,-0.555140918090436,-0.475265971555278,-0.889177124207073,-0.0290769942196153,'13'
-0.88932881883752,-0.736830207642949,-0.405141275931228,0.495550584405399,0.824193938496213,-0.738356672959291,1.26091011856632,1.03823940964212,0.07822773531909,-0.680105277607821,-0.86036444221889,1.28919475208048,-0.890698567882037,-0.605038719324039,1.2282789129907,-0.103473018806263,0.0423867741219721,-0.813456512260502,-0.619000536026858,0.240026887611551,0.332593900705753,0.733544589805228,-0.232904426192037,0.181237662053075,0.222966830817432,0.233332255122028,-0.151467656178598,2.1091325298358,-1.24144279287127,0.676182872071534,1.22870571739562,1.63229051314881,-0.861083873754852,1.21575337233738,-0.852472320540235,-0.751304677040122,-0.559367525422736,0.438348100337964,1.51573874001787,0.886024710024672,0.221245649935568,-0.939889060355298,-0.618758502039687,0.264898001235645,-0.69944108408352,1.47782486109572,1.090211694393,1.04202093571615,0.567419046350692,-0.0069963247504967,-0.721772532565959,-0.0991960494711134,1.46240711118419,0.614453521101301,0.791595263681555,1.51317031078554,-0.271783771134267,-0.875014845308463,-0.776651686698239,-0.0169266416108238,1.00862856269828,0.27149111782143,-1.0872078841263,-0.250449750975702,'13'
-0.78964133626986,-0.736830207642949,-0.861378639940894,-0.122824089066543,0.931633740756282,-0.700486211414242,0.582771794724144,-0.398775245908185,0.07822773531909,-0.0722604621951471,-0.935672971052065,0.795089337653271,-0.890698567882037,-0.298269648892334,1.63776612379682,-0.103473018806263,-0.854658164510523,-0.899678908041635,-0.619000536026858,-0.350152695470393,0.127934713190675,1.49671750962481,-0.232904426192037,-0.289724786267411,0.0685576271371268,0.233332255122028,0.385091599074755,1.54974121617453,-1.07091111355498,0.55647586120732,1.11079562563152,1.02086942107701,-0.615872409838062,-0.498089392900872,-0.420734431279344,-1.11407442126023,-0.905478973669176,0.353628858226677,1.66238267379227,1.62327779005001,0.306662084512885,-0.544595326078186,-0.432284252377613,1.78640308305715,-0.859116252000888,1.17709436526061,1.18152322016761,0.782110593289665,0.200029200138525,0.559197168280252,-0.960386399035211,-0.365006388154938,1.78565803598808,1.24550891682331,1.69612737218185,0.858092272965289,0.129600791408349,-0.771109524371612,-0.6564287596009,0.61750835337236,-0.555140918090436,1.0183437982234,-1.28523864404553,-0.250449750975702,'13'
-0.88932881883752,-0.736830207642949,-0.709299518604339,-0.260232865638475,1.14651334527642,-0.738356672959291,0.24373156608763,-0.398775245908185,-0.135821014933834,-0.0722604621951471,-0.935672971052065,0.959847354682413,-0.890698567882037,-0.605038719324039,1.09178317605532,-0.103473018806263,0.221777391073565,-0.72723411647937,-0.067835086302206,-0.940433008981263,0.946414315167409,0.924337819760123,-0.232904426192037,0.96604112755641,0.377376034497738,0.877965527678402,0.206177471981743,0.291200257319062,-0.985645273896831,0.676182872071534,0.639094884744242,0.409448329005208,-0.983658224671025,-0.498089392900872,-0.708559690786605,-0.87222792511349,-0.0403332343359976,0.353628858226677,2.1023895616151,1.07031438944224,0.73378799341308,-0.412853233408698,-0.0594312095416468,0.941170569461348,-0.938953835959572,1.02672911734306,0.633607311026475,1.30189801174786,-0.0449600692164732,0.559197168280252,-0.960386399035211,-0.365006388154938,2.32431764020478,0.362057209848978,1.42474921552551,1.29481096484546,0.330293072679657,-0.771109524371612,-0.596332681632868,-0.968660346962581,0.226743822303924,0.458275981190873,-0.889177124207073,0.413668519292557,'13'
