@relation data
@attribute V1 {'1','2'}
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute Class {'1','2','3','4'}
@data
'2',-0.0673913890448379,0.668731704029095,0.652105553980675,0.356443672977811,1.11279504780351,'4'
'1',0.36893347165873,0.83366964144378,0.491455926281776,1.2983769678379,0.647377378892874,'4'
'1',-0.14165945044119,0.741304396491556,-0.493396139176691,1.17502856017765,0.365677210868016,'4'
'2',4.42582632543446,2.7073646104746,5.52747251632117,2.68884992691709,3.45825514244526,'4'
'1',1.33441826981131,3.22197097520842,0.861648546631413,2.04968090540488,2.57028722149733,'2'
'2',-0.810072003008359,-1.25114588747784,-1.05217745291199,-1.13495071055067,-1.30615204719255,'2'
'1',-0.605834834168391,-0.419858682907826,-0.381639876429631,-0.630343588304192,-0.583529877041829,'2'
'2',0.118278764446042,0.912839851402829,-0.0882796867185982,0.737702387564039,0.439164211222327,'2'
'1',-0.0581078813702937,-0.261518262989728,-0.200035949465658,1.20866903499409,-0.375316709371282,'2'
'2',1.05591303957499,-0.0701902555886938,0.666075086824058,1.42172537549816,0.120720543020314,'2'
'1',-1.12571126394286,-1.29732850995395,-1.01725362080353,-1.32558006784378,-1.28778029710397,'2'
'2',-0.290195573233894,0.0287725068601173,-0.626106701188824,-0.372433281378214,-0.516166793383711,'2'
