@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute Class {'1','2','3','4'}
@data
-1.23021435779876,-1.26443857102845,0.939250068660142,0.663296021180496,1.52435024170742,0.0272319742081739,1.1663692605201,-0.197378214400895,-0.605484337704937,1.67421778375907,-0.652951528313258,-0.351217471180044,-0.34095236558658,-0.583741378811695,-0.844551083429624,-0.527150932794202,-0.527379931503409,-0.479213433360725,-0.491958119257186,-0.522401683915597,-0.625307875277916,-0.829704218388186,-0.828562803276976,-0.958302813580346,'2'
-1.23021435779876,-1.27294832867347,0.945663230472198,0.661004839829768,-0.0101193248488401,0.0256726113626981,1.1663692605201,-0.192880009105066,-0.604010460512393,-0.16239410820149,-0.652227954318577,-0.351217471180044,-0.34095236558658,-0.583741378811695,-0.842802255498098,-0.609075750609721,-0.527379931503409,-0.480337626842049,-0.492831763811095,-0.498748550617372,-0.625307875277916,-0.830340477995334,-0.827788478278277,-0.958302813580346,'2'
-1.23270563478821,-1.28145808631848,0.95848955409631,0.662532294063587,-0.00489242121580168,0.026452292785436,1.1663692605201,0.396384884648625,-0.60327352191612,-0.384897880291631,-0.650780806329216,-0.350417023670074,-0.342373660379678,-0.585009711953994,-0.844551083429624,-0.609075750609721,-0.528441418266401,-0.481461820323373,-0.494579052918914,-0.493492298773322,-0.627561550323564,-0.829704218388186,-0.828562803276976,-0.960041218666754,'2'
-1.23395127328293,-1.28003979337765,0.956084618416788,0.660241112712859,-0.00265231965878517,0.026452292785436,-0.278782847697779,0.399083807826123,-1.05059524985334,-0.160864872654479,-0.650057232334536,-0.349616576160104,-0.341663012983129,-0.582473045669396,-0.842219312854255,-0.611806577870238,-0.528441418266401,-0.481461820323373,-0.494579052918914,-0.493492298773322,-0.624181037755092,-0.822069103102422,-0.830111453274373,-0.960910421209958,'2'
-1.23519691177766,-1.27791235396639,0.965704361134872,0.662532294063587,-0.00787922329182359,0.0256726113626981,-0.283734421245271,0.408979859476948,-1.05280606564216,-0.163158725974995,-0.650057232334536,-0.348816128650134,-0.34095236558658,-0.584375545382845,-0.841636370210413,-0.611806577870238,-0.527379931503409,-0.481461820323373,-0.494579052918914,-0.490864172851297,-0.624181037755092,-0.822069103102422,-0.830111453274373,-0.960910421209958,'2'
-1.23395127328293,-1.28500381867057,2.02708264103012,0.662532294063587,-0.00190561913977978,0.026452292785436,-0.285856524194196,0.407180577358616,-1.05280606564216,-0.160864872654479,-0.650057232334536,-0.349616576160104,-0.341663012983129,-0.584375545382845,-0.839887542278887,-0.555369481152881,-0.531625878555376,-0.481461820323373,-0.491958119257186,-0.477723543241171,-0.624181037755092,-0.81379772820951,-0.830111453274373,-0.960910421209958,'2'
-1.23644255027238,1.89551810115428,0.967307651587886,0.660241112712859,-0.00414572069679628,0.026452292785436,-0.287978627143121,0.407180577358616,-1.0491213726608,-0.160864872654479,-0.651504380323897,-0.348816128650134,-0.341663012983129,-0.584375545382845,-0.812489238018312,-0.559010584166904,-0.531625878555376,-0.482586013804698,-0.495452697472823,-0.496120424695347,-0.624181037755092,-0.825250401138157,-0.830111453274373,-0.960910421209958,'2'
-1.23519691177766,-1.29138613690434,2.02788428625663,0.663296021180496,-0.013106126924862,0.0280116556309118,-0.287271259493479,0.396384884648625,-1.05059524985334,-0.165452579295512,-0.649333658339856,-0.348816128650134,-0.341663012983129,-0.583107212240546,-0.811323352730628,-0.508945417724087,-0.529502905029393,-0.483710207286022,-0.493705408365005,-0.48385583705923,-0.625307875277916,-0.832885516423922,-0.829337128275674,-0.960910421209958,'2'
-1.23644255027238,1.89551810115428,2.02788428625663,0.660241112712859,-0.0116127258868508,0.02879133705365,-0.289393362442404,0.409879500536114,-1.05206912704589,-0.397896382441228,-0.648610084345175,-0.348816128650134,-0.342373660379678,-0.581204712527097,-0.813072180662154,-0.532612587315236,-0.529502905029393,-0.484834400767346,-0.495452697472823,-0.439177696384805,-0.625307875277916,-0.83543055485251,-0.829337128275674,-0.960910421209958,'2'
-1.23644255027238,1.89551810115428,2.02868593148313,0.661004839829768,-0.0101193248488401,0.0295710184763879,-0.289393362442404,0.41077914159528,-1.05059524985334,-0.397131764667722,-0.647886510350495,-0.348816128650134,-0.342373660379678,-0.583741378811695,-0.756526744209476,-0.533522863068742,-0.530564391792384,-0.48595859424867,-0.497199986580641,-0.502252718513405,-0.62643471280074,-0.838611852888245,-0.833983078267868,-0.960910421209958,'4'
-1.23395127328293,-1.2899678439635,2.02948757670964,0.65947738559595,-0.00339902017779056,0.0334694255900777,-0.286563891843837,0.382890268761136,-1.04691055687198,-0.397131764667722,-0.647886510350495,-0.348015681140164,-0.343084307776227,-0.583741378811695,-0.301248539368845,-0.477085766351385,-0.527379931503409,-0.487082787729995,-0.502441853904096,-0.507508970357455,-0.618546850140971,-0.839248112495392,-0.835531728265266,-0.960910421209958,'4'
-1.22772308080931,-1.28854955102266,-1.57711429734528,0.661004839829768,-0.000412218101768659,0.0350287884355538,-0.291515465391329,0.0779119497038819,-1.04543667967944,-0.396367146894216,-0.644268640377093,-0.348015681140164,-0.345926897362423,-0.333245583207631,-0.293670284998899,-0.460700802788281,-0.502965735954602,-0.488206981211319,-0.507683721227551,-0.463706871657038,-0.620800525186619,-0.840520631709686,-0.84017767825746,-0.960041218666754,'4'
-1.23644255027238,-1.28074893984807,-1.5787175877983,0.661768566946677,-0.00339902017779056,0.0350287884355538,-0.290100730092046,0.374793499228642,-1.04175198669808,-0.396367146894216,-0.643545066382412,-0.348015681140164,-0.346637544758973,-0.336416416063378,-0.261025496943744,-0.467983008816327,-0.483858974220752,-0.489331174692643,-0.50943101033537,-0.514517306149522,-0.625307875277916,-0.841156891316833,-0.844049303250954,-0.960041218666754,'4'
-1.23519691177766,-1.25734710632427,-1.57791594257179,0.662532294063587,-0.00339902017779056,0.0350287884355538,-0.290100730092046,0.0824101549997119,-1.03954117090926,-0.397131764667722,-0.643545066382412,-0.348015681140164,-0.347348192155522,-0.338953082347976,-0.259276669012218,-0.468893284569833,-0.463690725723911,-0.489331174692643,-0.510304654889279,-0.454070409942946,-0.624181037755092,-0.843065670138274,-0.844049303250954,-0.958302813580346,'4'
-1.23395127328293,-1.28784040455225,2.03109086716265,0.663296021180496,-0.00339902017779056,0.0342491070128156,-0.290100730092046,0.0779119497038819,-1.04543667967944,-0.397896382441228,-0.643545066382412,-0.349616576160104,-0.348058839552071,-0.339587248919126,-0.262191382231429,-0.468893284569833,-0.472182619827844,-0.489331174692643,-0.50943101033537,-0.501376676539397,-0.623054200232268,-0.839884372102539,-0.84017767825746,-0.957433611037142,'4'
-1.23270563478821,-1.27578491455514,-1.57551100689227,0.663296021180496,-0.00414572069679628,0.0342491070128156,-0.290808097741687,0.079711231822214,-1.04617361827571,-0.397896382441228,-0.645715788366453,-0.350417023670074,-0.34876948694862,-0.340221415490275,-0.262191382231429,-0.57903665074403,-0.467936672775877,-0.489331174692643,-0.50855736578146,-0.500500634565388,-0.621927362709444,-0.839248112495392,-0.841726328254857,-0.957433611037142,'4'
-1.23270563478821,-1.27507576808472,-1.57791594257179,0.663296021180496,-0.00190561913977978,0.0365881512810296,-0.290808097741687,0.0779119497038819,-1.04617361827571,-0.397896382441228,-0.646439362361134,-0.350417023670074,-0.34876948694862,-0.340221415490275,-0.262191382231429,-0.57903665074403,-0.460506265434936,-0.489331174692643,-0.50855736578146,-0.503128760487413,-0.623054200232268,-0.839248112495392,-0.841726328254857,-0.957433611037142,'4'
-1.23270563478821,-1.27791235396639,-1.57551100689227,0.663296021180496,-0.00414572069679628,0.0365881512810296,-0.290808097741687,0.0806108728813799,-1.04396280248689,-0.398661000214733,-0.643545066382412,-0.350417023670074,-0.34876948694862,-0.340221415490275,-0.262191382231429,-0.581767478004548,-0.475367080116819,-0.489331174692643,-0.50855736578146,-0.51539334812353,-0.621927362709444,-0.839248112495392,-0.841726328254857,-0.956564408493938,'4'
-1.23270563478821,-1.28713125808183,-1.57551100689227,0.663296021180496,-0.00414572069679628,0.0365881512810296,-0.290808097741687,0.079711231822214,-1.04396280248689,-0.398661000214733,-0.643545066382412,-0.350417023670074,-0.34876948694862,-0.340221415490275,-0.262774324875271,-0.581767478004548,-0.472182619827844,-0.489331174692643,-0.50943101033537,-0.518021474045555,-0.621927362709444,-0.839248112495392,-0.841726328254857,-0.956564408493938,'4'
-1.23021435779876,-1.28571296514099,-1.57470936166576,0.664823475414314,-0.00339902017779056,0.0350287884355538,-0.290100730092046,0.374793499228642,-1.04543667967944,-0.399425617988239,-0.644992214371773,-0.352017918690015,-0.350190781741718,-0.341489748632574,-0.263940210162955,-0.473444663337362,-0.48279748745776,-0.489331174692643,-0.50943101033537,-0.466334997579063,-0.620800525186619,-0.840520631709686,-0.840952003256159,-0.952218395777918,'4'
-1.22647744231459,-1.27223918220305,-1.57470936166576,0.666350929648133,-0.00265231965878517,0.0373678327037675,-0.29222283304097,0.375693140287808,-1.04469974108317,-0.401719471308756,-0.649333658339856,-0.354419261219925,-0.353033371327915,-0.344026414917173,-0.266271980738323,-0.607255199102709,-0.476428566879811,-0.490455368173968,-0.510304654889279,-0.482979795085222,-0.617420012618147,-0.839248112495392,-0.839403353258761,-0.952218395777918,'4'
-1.22024924984097,-1.26940259632138,-1.56909784508021,0.66940583811577,-0.00190561913977978,0.0381475141265058,-0.289393362442404,0.838108644699101,-1.04764749546826,-0.404013324629273,-0.652951528313258,-0.358421498769776,-0.35658660831066,-0.345294748059472,-0.269186693957533,-0.615447680884261,-0.472182619827844,-0.490455368173968,-0.511178299443188,-0.517145432071547,-0.614039500049674,-0.837339333673951,-0.837080378262664,-0.947872383061898,'4'
-1.21775797285152,-1.26798430338054,-1.56428797372117,0.672460746583407,-0.00190561913977978,0.0381475141265058,-0.291515465391329,0.461159040908572,-1.05427994283471,-0.408601031270307,-0.654398676302618,-0.363224183829598,-0.360850492689955,-0.349733914057518,-0.24820075877922,-0.615447680884261,-0.488104921272719,-0.490455368173968,-0.511178299443188,-0.46808708152708,-0.608405312435554,-0.834158035638216,-0.833983078267868,-0.939180357629858,'4'
-1.20903850338845,-1.26798430338054,2.03189251238916,0.675515655051044,0.00108118293624213,0.0389271955492436,-0.289393362442404,1.07741316643724,-0.390298267593455,-0.411659502364329,-0.661634416249423,-0.368827316399389,-0.365825024465799,-0.352270580342116,-0.278513776259006,-0.618178508144778,-0.476428566879811,-0.490455368173968,-0.511178299443188,-0.509261054305472,-0.602771124821433,-0.83097673760248,-0.830111453274373,-0.93309593982743,'4'
-1.19907339543066,-1.26302027808761,2.03509909329519,0.680098017752499,1.52435024170742,0.0397068769719815,-0.289393362442404,0.380191345583638,-0.395456837767361,-0.417776444552374,-0.662357990244103,-0.37443044896918,-0.367246319258897,-0.36114891233821,-0.31698799075258,-0.615447680884261,-0.476428566879811,-0.487082787729995,-0.512051943997097,-0.51539334812353,-0.596010099684488,-0.827795439566745,-0.826239828280879,-0.926142319481798,'4'
-1.18910828747286,-1.25734710632427,2.03269415761567,0.686207834687773,0.00780148760729133,0.0404865583947194,-0.288685994792762,0.400883089944455,-1.06386014458624,-0.422364151193408,-0.663081564238784,-0.379233134029002,-0.371510203638192,-0.367490578049705,-0.326315073054053,-0.617268232391272,-0.463690725723911,-0.475840852916752,-0.512925588551006,-0.519773557993572,-0.589249074547543,-0.823977881923863,-0.821593878288685,-0.91571188896335,'4'
-1.17789754102035,-1.25309222750176,2.03349580284217,0.690790197389229,1.52435024170742,0.0404865583947194,-0.288685994792762,0.0536216411064019,-1.07270340774151,-0.427716475607948,-0.666699434212186,-0.386437161618734,-0.380748619793331,-0.373198077190051,-0.950063701965032,-0.452508321006729,-0.467936672775877,-0.487082787729995,-0.512925588551006,-0.519773557993572,-0.577980699319301,-0.819524064673834,-0.816947928296491,-0.913104281333737,'2'
-1.16668679456783,-1.24741905573842,-1.45847080382225,0.695372560090684,1.52435024170742,0.0436052840856713,-0.288685994792762,0.0428259483964106,-1.07859891651169,-0.433068800022487,1.77319207585018,-0.393641189208466,-0.387144446362273,-0.379539742901546,-0.341471581793945,-0.457969975527764,-0.475367080116819,-0.488206981211319,-0.512925588551006,-0.52064959996758,-0.581361211887773,-0.815070247423804,-0.812301978304298,-0.902673850815289,'4'
-1.15547604811531,-1.25380137397218,2.0359007385217,0.69919119567523,1.52435024170742,0.0428256026629334,-0.288685994792762,0.0374281020414148,-1.08449442528187,-0.905602584048976,1.77319207585018,-0.398443874268287,-0.393540272931215,-0.38778390832649,-0.349049836163892,-0.616357956637767,-0.44352247722707,-0.488206981211319,-0.512925588551006,-0.52064959996758,-0.565585486568235,-0.810616430173775,-0.806881703313405,-0.891374217753637,'4'
-1.14426530166279,-1.24954649514967,2.03349580284217,0.703773558376685,1.52435024170742,0.0428256026629334,-0.288685994792762,0.0329298967455852,-1.09038993405204,-0.911719526237021,1.77319207585018,-0.405647901858019,-0.400646746896706,-0.393491407466836,-0.354879262602312,-0.615447680884261,-0.422292741967237,-0.488206981211319,-0.513799233104916,-0.52064959996758,-0.557697623908466,-0.806162612923745,-0.799138453326416,-0.879205382148781,'4'
-1.13305455521027,-1.24316417691591,2.03349580284217,0.711410829545778,0.596201496583606,0.0436052840856713,-0.288685994792762,-0.791141313450415,-1.09702238141849,-0.918601086198572,1.77319207585018,-0.413652376957721,-0.407042573465648,-0.399833073178331,-0.360708689040733,-0.456149424020752,-0.458383291908953,-0.488206981211319,-0.513799233104916,-0.521525641941588,-0.548682923725872,-0.801708795673716,-0.793718178335523,-0.873990166889557,'4'
-1.12059817026303,-1.23678185868215,2.03109086716265,0.713702010896505,0.611135506963716,0.0467240097766233,-0.288685994792762,0.37749242240614,-1.10144401299613,-0.923188792839606,1.77319207585018,-0.419255509527512,-0.414859694827689,-0.404272239176378,-0.598549287728284,-0.467072733062822,-0.435030583123137,-0.487082787729995,-0.513799233104916,-0.521525641941588,-0.539668223543279,-0.797254978423687,-0.790620878340728,-0.867036546543925,'4'
-1.10814178531579,-1.22969039397797,2.0359007385217,0.720575554948689,0.617855811634765,0.0490630540448373,-0.288685994792762,0.371194934991978,-0.430829890388426,-0.459830422095185,-0.717349613839815,-0.429661327157125,-0.42196616879318,-0.411248071459023,-0.605544599454388,-0.418828118127016,-0.442460990464078,-0.487082787729995,-0.513799233104916,-0.521525641941588,-0.527273010792213,-0.790256122745069,-0.782103303355039,-0.859213723655089,'4'
-1.09693103886327,-1.22543551515546,2.01265302695299,0.157708669786584,0.621589314229792,0.0521817797357892,-0.288685994792762,0.376592781346974,-0.435251521966059,-0.465182746509724,-0.721691057807897,-0.437665802256827,-0.429072642758671,-0.419492236883967,-0.610208140605125,-0.430661702922591,-0.488104921272719,-0.487082787729995,-0.512925588551006,-0.522401683915597,-0.51825831060962,-0.787074824709334,-0.776683028364147,-0.850521698223049,'4'
-1.08572029241076,-1.2190531969217,2.03509909329519,0.156181215552765,0.605161902811672,0.0576395496949551,-0.288685994792762,0.371194934991978,-0.439673153543693,-0.470535070924264,1.77319207585018,-0.444069382336589,-0.435468469327614,-0.425833902595462,-0.614871681755861,-0.429751427169085,-0.445645450753053,-0.487082787729995,-0.512925588551006,-0.521525641941588,-0.495721560153136,-0.780712228637863,-0.753453278403179,-0.842698875334213,'4'
-1.08073773843186,-1.21054343927668,2.03509909329519,0.156181215552765,0.60217510073565,1.64273188212126,-0.288685994792762,0.370295293932813,-0.441883969332509,-0.475122777565298,-0.736162537701506,-0.453674752456231,-0.441864295896556,-0.431541401735808,-0.619535222906597,-0.350557436614084,-0.452014371331003,-0.48595859424867,-0.512925588551006,-0.521525641941588,-0.474311647219477,-0.776258411387834,-0.753453278403179,-0.834006849902173,'4'
-1.07700082294769,-1.20487026751334,2.01265302695299,0.153890034202038,0.605908603330677,1.64273188212126,-0.289393362442404,0.372094576051145,-0.444094785121326,-0.480475101979837,-0.741951129658949,-0.460878780045963,-0.448260122465498,-0.437248900876154,-0.623615821413492,0.381304269204549,-0.439276530175103,-0.48595859424867,-0.512925588551006,-0.521525641941588,-0.458535921899939,-0.771168334530657,-0.756550578397974,-0.826184027013337,'4'
-1.06454443800044,-1.20061538869083,2.01265302695299,0.744251095572875,0.607402004368688,1.64273188212126,-0.289393362442404,0.374793499228642,-0.447779478102687,-0.962184299288393,-0.748463295611073,-0.468082807635695,-0.45465594903444,-0.443590566587649,-0.628279362564228,0.37675289043702,-0.43078463607117,-0.48595859424867,-0.512051943997097,-0.521525641941588,-0.573473349228004,-0.766714517280628,-0.748807328410985,-0.818361204124501,'4'
-1.0570706070321,-1.19423307045707,2.01265302695299,0.74883345827433,0.608895405406699,1.64273188212126,-0.289393362442404,1.01893649759145,-0.455148864065409,-0.971359712570461,-0.752804739579155,-0.475286835225427,-0.461051775603382,-0.449298065727995,-0.359542803753049,0.368560408655468,-0.43715355664912,-0.484834400767346,-0.512051943997097,-0.521525641941588,4.489407640821,-0.75971566160201,-0.751130303407082,-0.809669178692461,'4'
-1.0520880530532,-1.1878507522233,2.01265302695299,0.755707002326513,0.612628908001726,1.64273188212126,-0.290100730092046,2.21276018310465,-0.459570495643042,-0.977476654758506,-0.76076405352064,-0.482490862815159,-0.468158249568873,-0.45563973143949,-0.627696419920386,-0.407904809084947,-0.431846122834162,-0.483710207286022,-0.511178299443188,-0.521525641941588,-0.581361211887773,-0.754625584744834,-0.748033003412286,-0.801846355803625,'4'
-1.04835113756903,-1.17863184810787,2.01265302695299,0.78931099547052,0.619349212672776,0.0529614611585271,-0.290100730092046,2.21276018310465,-0.459570495643042,-0.501884399637995,-0.767276219472764,-0.489694890404891,-0.475264723534365,-0.463883896864434,-0.369452828698363,-0.413366463605982,-0.414862334626295,-0.47021988551013,-0.511178299443188,-0.52064959996758,-0.581361211887773,-0.749535507887657,-0.741838403422695,-0.795761938001197,'4'
-1.03091219864289,-1.17224952987411,2.01265302695299,1.69585508324178,0.620842613710787,1.64273188212126,-0.290808097741687,2.21276018310465,-0.165531995730436,-0.505707488505524,-0.771617663440846,-0.497699365504593,-0.481660550103307,-0.468323062862481,-0.374699312492942,0.338521308789778,-0.425477202256212,-0.472468272472779,-0.510304654889279,-0.52064959996758,-0.581361211887773,-0.739355354173304,-0.735643803433103,-0.786200710025953,'4'
-0.998525597780064,-1.16515806516993,2.01265302695299,1.69509135612487,0.624576116305814,0.0475036911993615,-0.291515465391329,2.21276018310465,-0.169953627308069,-0.511059812920063,-0.776682681403609,-0.504903393094325,-0.488767024068798,-0.476567228287424,-0.37994579628752,0.335790481529261,-0.385140705262529,-0.471344078991454,-0.50943101033537,-0.519773557993572,-0.580234374364949,-0.653460307208452,-0.729449203443511,-0.819230406667705,'4'
-0.974858466380304,-1.16090318634742,-1.41598360681738,1.69509135612487,0.653697436547028,0.0498427354675752,-0.289393362442404,2.21276018310465,-0.17363832028943,-0.517176755108108,1.78693998174911,-0.510506525664116,-0.495873498034289,-0.48290889399892,-0.385192280082098,0.327597999747709,-0.381956244973554,-0.469095692028806,-0.49894727568846,-0.517145432071547,-0.576853861796477,-0.733629017708981,-0.726351903448716,-0.815753596494889,'4'
-0.962402081433063,-1.15097513576157,2.01265302695299,1.69432762900796,0.635029923571891,1.64273188212126,-0.289393362442404,2.21276018310465,-0.177323013270792,-0.522529079522648,-0.786812717329135,-0.517710553253848,-0.502979971999781,-0.489250559710415,-0.427747093082567,0.318495242212652,-0.369218403817655,-0.467971498547481,-0.500694564796278,-0.516269390097538,-0.408955070895675,-0.639462595851217,-0.717060003464329,-0.806192368519645,'4'
-0.953682611969993,-1.13679220635321,0.0454156411048541,1.69280017477415,0.635776624090896,1.64273188212126,-0.290100730092046,0.380191345583638,-0.181744644848425,-0.528646021710693,1.78621640775443,-0.52571502835355,-0.507243856379076,-0.49559222542191,-0.448150085617038,0.307571933170582,-0.379833271447571,-0.466847305066157,-0.499820920242369,-0.516269390097538,-0.579107536842125,2.05000676355939,-0.758873553394071,-0.805323165976441,'4'
-0.941226227022752,-1.12970074164903,2.01265302695299,1.69203644765724,0.637270025128907,1.64273188212126,-0.288685994792762,0.321714676737852,-0.183955460637241,-0.527116786163682,1.78549283375975,-0.532919055943282,-0.516482272534214,-0.501299724562256,-0.459808938493879,0.302110278649548,-0.380894758210563,-0.465723111584833,-0.49894727568846,-0.518021474045555,-0.579107536842125,2.05000676355939,-0.756550578397974,-0.803584760890033,'4'
-0.925032926591337,-1.13537391341237,2.01265302695299,1.69203644765724,0.643243629280951,1.64273188212126,1.1663692605201,0.365797088636983,-0.187640153618602,-0.537821434992761,1.78693998174911,-0.537721741003103,-0.522878099103156,-0.505738890560303,-0.463306594356931,0.292097245360984,-0.37240286410663,-0.460102144178211,-0.49807363113455,-0.517145432071547,4.489407640821,-0.710723671851687,-0.700799178491651,-0.796631140544401,'4'
-0.917559095622992,-1.12828244870819,-1.36467831232093,1.69050899342342,0.644737030318962,1.64273188212126,-0.290100730092046,0.358599960163655,-0.194272600985052,-0.5431737594073,-0.306359584861338,-0.544925768592835,-0.529984573068648,-0.512080556271798,-0.467387192863826,0.201069670010408,-0.34692718179483,-0.458977950696887,-0.496326342026732,-0.516269390097538,-0.371769432642477,-0.704997335387363,-0.694604578502059,-0.790546722741973,'4'
